Creation Date,System Registration,program_name_DC,Unique Record ID
11/28/2023,Dynamics,Tax Clinic,c3258dac-ee81-49de-a9ad-15a0e9c9e310
8/10/2023,Dynamics,Tax Clinic,73ea46b5-baf7-4b25-80a6-d5c03ffc8674
2/28/2021,Dynamics,Tax Clinic,65adb45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,0fbab45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,22b85cf1-5a79-eb11-b1ab-000d3a0c8d89
1/3/2023,Dynamics,Tax Clinic,ae64bb2a-12aa-4950-acf0-58c5d24f2dc3
8/10/2022,Dynamics,Tax Clinic,e2f83b68-0e7c-4acf-9962-b948e6b18f78
1/19/2023,Dynamics,Tax Clinic,55facb43-afdf-4621-b817-d5c5198ed215
9/20/2022,Dynamics,Tax Clinic,8c51d08c-b71f-4177-b8f7-12172503ab1b
2/28/2021,Dynamics,Tax Clinic,63a6b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,81adb45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,5fb9b45e-6479-eb11-b1ab-000d3a0c8c6d
11/27/2023,Dynamics,Tax Clinic,81ad5dd6-0f79-4778-a287-fd2e3d07805c
2/28/2021,Dynamics,Tax Clinic,ddb4b45e-6479-eb11-b1ab-000d3a0c8c6d
1/5/2023,Dynamics,Tax Clinic,e92864e6-d2f9-46a6-891e-70d0e356ef85
1/10/2023,Dynamics,Tax Clinic,137602bc-bf95-4e3a-8510-d8b8eba6063d
3/24/2022,Dynamics,Tax Clinic,72248b16-4321-4c63-a36c-42fed1deab96
2/28/2021,Dynamics,Tax Clinic,49abb45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,adaeb45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,3bb6b45e-6479-eb11-b1ab-000d3a0c8c6d
2/27/2024,Dynamics,Tax Clinic,eeb63954-1d23-4c01-b1d3-f8e8b97abfe6
8/24/2021,Dynamics,Tax Clinic,cdaef5a5-099b-4d98-8278-4ccb77c70d15
9/12/2022,Dynamics,Tax Clinic,dc2328cf-9ed1-4f93-9b4f-c95611864356
7/27/2021,Dynamics,Tax Clinic,d4e5a350-37af-4d88-a01f-509e2bcadf3b
6/20/2022,Dynamics,Tax Clinic,076e205f-6e92-4c64-a1c0-780d2c615e3d
2/27/2021,Dynamics,Tax Clinic,375c6af0-3179-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,33a6b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,29a9b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,11aeb45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,c1b0b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,51b4b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,19b7b45e-6479-eb11-b1ab-000d3a0c8c6d
5/16/2024,Dynamics,Tax Clinic,ea2b6748-49b2-4370-8c5c-a219a3eaedd7
4/8/2022,Dynamics,Tax Clinic,339236b2-f3cb-4041-ad3a-c023a969a633
6/25/2022,Dynamics,Tax Clinic,c6840462-0374-41f7-a06d-c20e99926398
6/3/2024,Dynamics,Tax Clinic,ac0ef27f-5c14-484b-adef-2bb584dd86eb
4/22/2024,Dynamics,Tax Clinic,802acc71-97d1-4514-9c1f-44b6363e0896
2/27/2021,Dynamics,Tax Clinic,015e6af0-3179-eb11-b1ab-000d3a0c8c6d
2/7/2022,Dynamics,Tax Clinic,321810a8-97d7-43b5-8ec0-171b7c400c38
5/10/2022,Dynamics,Tax Clinic,27f2256e-25d8-4218-b449-6f68770eefe8
2/14/2022,Dynamics,Tax Clinic,b1e78cbd-f91a-4b9e-8f68-b23613f84b56
2/27/2021,Dynamics,Tax Clinic,30786af0-3179-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,4d9fb45e-6479-eb11-b1ab-000d3a0c8c6d
2/27/2021,Dynamics,Tax Clinic,dd556af0-3179-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,53a1b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,69b8b45e-6479-eb11-b1ab-000d3a0c8c6d
2/27/2021,Dynamics,Tax Clinic,9b79f54e-2779-eb11-b1ab-000d3a0c0477
8/30/2021,Dynamics,Tax Clinic,2e7d536c-d427-4411-92f2-96d548074d79
2/27/2021,Dynamics,Tax Clinic,9f76f54e-2779-eb11-b1ab-000d3a0c0477
2/28/2021,Dynamics,Tax Clinic,57aab45e-6479-eb11-b1ab-000d3a0c8c6d
10/14/2021,Dynamics,Tax Clinic,4944861f-4115-4de5-8355-74bfac3222eb
9/16/2022,Dynamics,Tax Clinic,f30726fb-581b-4e97-a466-c7d10b7e820e
6/22/2022,Dynamics,Tax Clinic,cc624e07-226d-466a-a165-ec85b4930fb2
2/28/2021,Dynamics,Tax Clinic,0391b9c3-e079-eb11-b1ab-000d3a0c83bf
5/18/2022,Dynamics,Tax Clinic,a69d2771-8450-42e9-940d-44b6d2427a98
12/22/2021,Dynamics,Tax Clinic,926f7a90-d841-4846-bf7a-b0d0c63716ba
12/22/2021,Dynamics,Tax Clinic,4947bddb-9c49-4be6-a562-f9597cdb812f
2/28/2021,Dynamics,Tax Clinic,61575fc6-5a79-eb11-b1ab-000d3a0c8d89
2/27/2021,Dynamics,Tax Clinic,5d70f54e-2779-eb11-b1ab-000d3a0c0477
4/2/2024,Dynamics,Tax Clinic,f7580d89-154a-4967-93f2-983d76467c09
5/13/2024,Dynamics,Tax Clinic,3208c0f7-10b8-4c95-aaba-2a55874f4519
5/13/2024,Dynamics,Tax Clinic,042a8f94-9df6-4e2e-9706-5f0cbcdf04aa
5/13/2024,Dynamics,Tax Clinic,80ee92f2-7fa4-4753-b1b5-e7e066402e55
9/18/2023,Dynamics,Tax Clinic,64fb4e7a-1a10-4106-9a82-407b51a2ba55
9/12/2023,Dynamics,Tax Clinic,07ec5c2c-2d7e-4d3f-b36c-7a2b09490883
3/3/2022,Dynamics,Tax Clinic,343e862b-18c2-41d6-abe3-c353b1f24ba1
10/13/2022,Dynamics,Tax Clinic,024c7e71-959f-419a-9820-caf34745ef64
10/13/2022,Dynamics,Tax Clinic,a51f0afe-0322-4ef4-a08f-f5a46a6d1d41
2/28/2021,Dynamics,Tax Clinic,f1a8b45e-6479-eb11-b1ab-000d3a0c8c6d
12/8/2023,Dynamics,Tax Clinic,63d65419-4736-48bd-8e4f-6920ecdc1387
2/28/2021,Dynamics,Tax Clinic,cfa8b45e-6479-eb11-b1ab-000d3a0c8c6d
9/16/2022,Dynamics,Tax Clinic,b77bcc8f-952b-479a-9f95-077bcafb9bcf
2/28/2021,Dynamics,Tax Clinic,9bb9b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,ebbab45e-6479-eb11-b1ab-000d3a0c8c6d
5/25/2023,Dynamics,Tax Clinic,e54a07dd-7e61-43d4-9484-96fc2aac177e
2/27/2021,Dynamics,Tax Clinic,8f79f54e-2779-eb11-b1ab-000d3a0c0477
2/28/2021,Dynamics,Tax Clinic,b5bbb45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,adb0b45e-6479-eb11-b1ab-000d3a0c8c6d
2/21/2023,Dynamics,Tax Clinic,e63b798f-c14d-49bf-8e5e-8bca0ee39ae3
6/6/2024,Dynamics,Tax Clinic,16923090-ef5f-4e5c-be0a-ed35edaed427
5/25/2023,Dynamics,Tax Clinic,69a69c28-e20b-4698-804b-9eb017174960
3/3/2022,Dynamics,Tax Clinic,55de121c-6f5e-4b77-b0db-9d3c6d874909
2/17/2023,Dynamics,Tax Clinic,cfd6a896-835e-463c-960e-5f4619e3fb2c
2/17/2023,Dynamics,Tax Clinic,b307b687-6f2e-4bfd-8ba1-c8678ac81913
2/27/2021,Dynamics,Tax Clinic,cef5a329-2779-eb11-b1ab-000d3a0c0477
2/27/2021,Dynamics,Tax Clinic,33f4a329-2779-eb11-b1ab-000d3a0c0477
2/27/2021,Dynamics,Tax Clinic,055bf54e-2779-eb11-b1ab-000d3a0c0477
4/21/2022,Dynamics,Tax Clinic,6bdc7092-9b28-4d1a-aaab-338ce3deaa45
2/28/2021,Dynamics,Tax Clinic,73d3f79e-5a79-eb11-b1ab-000d3a0c8d89
2/28/2021,Dynamics,Tax Clinic,3f9db45e-6479-eb11-b1ab-000d3a0c8c6d
9/16/2021,Dynamics,Tax Clinic,acb5b844-4eb6-40ab-925b-061c7092b7cc
2/27/2021,Dynamics,Tax Clinic,8966f54e-2779-eb11-b1ab-000d3a0c0477
11/22/2023,Dynamics,Tax Clinic,d7604f2b-f537-4594-9e1c-7ed00db07215
10/11/2023,Dynamics,Tax Clinic,13801b6c-5674-4f22-861a-28e414b1077c
9/27/2023,Dynamics,Tax Clinic,985ede53-ba98-4155-898d-b38b2ef7003d
2/28/2021,Dynamics,Tax Clinic,bdb9b45e-6479-eb11-b1ab-000d3a0c8c6d
4/7/2022,Dynamics,Tax Clinic,bcb03307-26c8-41d6-9ae0-6693585cb5ce
4/7/2022,Dynamics,Tax Clinic,7e2bab7f-c2f1-4010-9373-678fd0283d15
6/15/2023,Dynamics,Tax Clinic,7311860b-8306-4eb3-87b0-70069d87b96a
4/8/2022,Dynamics,Tax Clinic,996d30d6-9ef3-4e11-aaf9-8fd5e65e88cc
4/2/2024,Dynamics,Tax Clinic,edd06a54-7906-410b-ad23-52e32efd3da9
6/14/2022,Dynamics,Tax Clinic,4351b25a-e0fc-48e5-8dba-7084cf9fbc97
9/12/2022,Dynamics,Tax Clinic,8ca3b6e6-a5c4-476e-8228-a39b4b16488d
4/21/2023,Dynamics,Tax Clinic,7c3cf670-14b5-4381-8e9a-0599e97b34c4
9/21/2023,Dynamics,Tax Clinic,36ce23e4-856f-40f9-a8f0-ca8253314e7b
2/28/2021,Dynamics,Tax Clinic,05acb45e-6479-eb11-b1ab-000d3a0c8c6d
5/10/2021,Dynamics,Tax Clinic,98ef4f36-934f-4e49-afa7-6e418b8cc6f4
6/28/2022,Dynamics,Tax Clinic,a908fd26-b404-4f1f-9872-a7d686cfc30f
6/28/2022,Dynamics,Tax Clinic,3ac99848-f62e-42bb-8a34-f5bab825dc59
11/2/2023,Dynamics,Tax Clinic,ade17cbe-78fb-4a19-8d32-90b86cb9872c
8/16/2023,Dynamics,Tax Clinic,7e1be378-9915-4fbe-a71c-283a0ef23a30
9/30/2022,Dynamics,Tax Clinic,81667827-3665-4b71-8f23-3c051fedaf8b
2/28/2021,Dynamics,Tax Clinic,c1bd5cf1-5a79-eb11-b1ab-000d3a0c8d89
2/28/2021,Dynamics,Tax Clinic,9da6b45e-6479-eb11-b1ab-000d3a0c8c6d
2/27/2021,Dynamics,Tax Clinic,f576f54e-2779-eb11-b1ab-000d3a0c0477
4/16/2024,Dynamics,Tax Clinic,e72ba284-ac08-4416-b232-165567e13d33
1/8/2024,Dynamics,Tax Clinic,f33d495d-8703-44ab-b51c-7fa601047957
1/18/2024,Dynamics,Tax Clinic,6080a192-ba8a-4507-a71e-ad364e152ee9
2/27/2021,Dynamics,Tax Clinic,bcf8a329-2779-eb11-b1ab-000d3a0c0477
2/27/2021,Dynamics,Tax Clinic,5bfca329-2779-eb11-b1ab-000d3a0c0477
2/27/2021,Dynamics,Tax Clinic,ef5af54e-2779-eb11-b1ab-000d3a0c0477
2/27/2021,Dynamics,Tax Clinic,bd6ef54e-2779-eb11-b1ab-000d3a0c0477
2/27/2021,Dynamics,Tax Clinic,d370f54e-2779-eb11-b1ab-000d3a0c0477
2/27/2021,Dynamics,Tax Clinic,ff556af0-3179-eb11-b1ab-000d3a0c8c6d
2/27/2021,Dynamics,Tax Clinic,70636af0-3179-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,a7aab45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,abb1b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,9aa5fc5a-dc79-eb11-b1ab-000d3a0c8d89
2/28/2021,Dynamics,Tax Clinic,e7b7fc5a-dc79-eb11-b1ab-000d3a0c8d89
10/11/2023,Dynamics,Tax Clinic,c80b7cdd-172b-43d3-b132-15516efe3a17
9/13/2022,Dynamics,Tax Clinic,2cba1826-02d9-48f6-b30b-23f759c5a208
5/15/2024,Dynamics,Tax Clinic,550c9dc5-2ce8-4032-84de-2e5ba7d970f4
4/8/2024,Dynamics,Tax Clinic,83769548-6791-4b70-84bf-331f8cc1ed86
3/19/2024,Dynamics,Tax Clinic,dc9c4f62-b478-4cc5-8bba-3a859c041098
3/4/2022,Dynamics,Tax Clinic,9f2d325b-65ce-475c-91d7-4b1ea49bca92
12/1/2022,Dynamics,Tax Clinic,495ba2c5-121c-4eef-b50a-4b45f19039b5
3/12/2022,Dynamics,Tax Clinic,d2f8b978-a755-4853-afc4-67c26760db3d
1/19/2023,Dynamics,Tax Clinic,6c6f0b83-d855-4a42-bc28-820bfeb286f5
2/12/2022,Dynamics,Tax Clinic,c8ebbbd0-4b8f-4430-ad84-88f007cfcaa6
1/10/2023,Dynamics,Tax Clinic,a1ddf25f-27c2-4807-8576-96dfd70d0380
4/8/2022,Dynamics,Tax Clinic,f95b3b94-cf1e-4aed-9086-b752e794d577
7/5/2023,Dynamics,Tax Clinic,199c4b33-402a-4a21-870a-bb90ae28eb41
3/4/2022,Dynamics,Tax Clinic,034ce25b-7d58-47f2-803d-dc2ce6475eb8
11/23/2021,Dynamics,Tax Clinic,2d7960d5-80b8-476a-a329-0362d3b8bc09
6/21/2023,Dynamics,Tax Clinic,a8b74d87-dc14-490c-a6e3-34137940cb5c
5/24/2024,Dynamics,Tax Clinic,bbe51bc3-4ab0-4cce-8e81-89d36d22e60f
4/26/2023,Dynamics,Tax Clinic,8de130a2-3a85-407c-a900-91d5359d63c3
2/28/2021,Dynamics,Tax Clinic,29acb45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,839eb45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,39a1b45e-6479-eb11-b1ab-000d3a0c8c6d
9/19/2023,Dynamics,Tax Clinic,22f0df71-10cf-4fc1-9343-1ea336601ad3
12/16/2021,Dynamics,Tax Clinic,d59aefd9-578a-44c9-9015-2548e29c5bab
4/21/2022,Dynamics,Tax Clinic,009153e7-fda0-4e75-b128-03a2f332c295
12/7/2022,Dynamics,Tax Clinic,8bba86b8-9179-4504-b8ea-055b7a43938d
8/28/2023,Dynamics,Tax Clinic,2b961fd0-695a-43ff-b9e8-3e776b9d3838
5/19/2022,Dynamics,Tax Clinic,e243fcaa-93ee-4fa0-8191-93a8e34e0998
9/9/2022,Dynamics,Tax Clinic,f6c55721-437b-46b2-b208-96c440a71ba6
2/28/2021,Dynamics,Tax Clinic,aba1b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,ffa7b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,03b6b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,e3b9b45e-6479-eb11-b1ab-000d3a0c8c6d
12/4/2023,Dynamics,Tax Clinic,abc5cc88-3258-44b8-aa7e-c72908a6584a
2/28/2021,Dynamics,Tax Clinic,0b9eb45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,e7aeb45e-6479-eb11-b1ab-000d3a0c8c6d
10/12/2023,Dynamics,Tax Clinic,bd383472-3f77-49cc-b997-2d317ed9fa6f
10/5/2023,Dynamics,Tax Clinic,05b06626-7b91-4110-9980-dd9b5bebc20e
8/6/2021,Dynamics,Tax Clinic,658492a6-f7a8-4241-8cff-6fe77caf5ebb
8/6/2021,Dynamics,Tax Clinic,6230efe0-2f5c-494b-8876-fa7229a0e1bd
2/28/2021,Dynamics,Tax Clinic,efa9b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,e9b0b45e-6479-eb11-b1ab-000d3a0c8c6d
2/27/2021,Dynamics,Tax Clinic,20716af0-3179-eb11-b1ab-000d3a0c8c6d
9/7/2023,Dynamics,Tax Clinic,7002a660-51a7-43bc-aedf-9910aea7b061
5/16/2023,Dynamics,Tax Clinic,a712dd16-9f94-44b6-bd41-0166e59bc9ee
9/10/2021,Dynamics,Tax Clinic,cf4bea3e-8099-4c0f-9374-5f14de6c2ddd
2/27/2023,Dynamics,Tax Clinic,6be59756-c0d2-4623-9227-0c9c18b72dcd
2/8/2022,Dynamics,Tax Clinic,704d4a97-090e-4984-bdde-395bb1745486
12/12/2023,Dynamics,Tax Clinic,10e60f66-d615-4623-b95f-c1293fe1ab1b
4/18/2024,Dynamics,Tax Clinic,c731fb69-08c9-40d0-b3f9-30b217a5bede
2/13/2024,Dynamics,Tax Clinic,25222824-86b0-4626-b903-3694ca834d0e
4/9/2022,Dynamics,Tax Clinic,9084fcc5-4f0b-4134-8974-422ecb792519
12/3/2023,Dynamics,Tax Clinic,fa6a2923-725d-488c-b48c-54f87d83d338
2/27/2021,Dynamics,Tax Clinic,6ee9a329-2779-eb11-b1ab-000d3a0c0477
8/24/2021,Dynamics,Tax Clinic,79b17474-82e3-4920-9104-e48e0c6ed650
3/6/2024,Dynamics,Tax Clinic,d6979d97-f569-4f55-8863-32edcb5ecc3a
4/7/2021,Dynamics,Tax Clinic,c560fb26-b95c-457a-a0e0-1f55b7062427
5/27/2021,Dynamics,Tax Clinic,4fdcee10-3d69-44d9-ae82-f63c8d3d49ab
2/28/2021,Dynamics,Tax Clinic,cbb0b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,8da2b45e-6479-eb11-b1ab-000d3a0c8c6d
11/29/2022,Dynamics,Tax Clinic,a303ec8f-6222-4cc5-950c-c536bd0d4fd2
2/27/2021,Dynamics,Tax Clinic,76676af0-3179-eb11-b1ab-000d3a0c8c6d
2/8/2022,Dynamics,Tax Clinic,600d0b93-108b-457d-b411-12d4460ef51a
1/3/2024,Dynamics,Tax Clinic,06aba569-d142-4554-85b6-1957d0ac6b08
2/28/2021,Dynamics,Tax Clinic,d0c05cf1-5a79-eb11-b1ab-000d3a0c8d89
7/28/2023,Dynamics,Tax Clinic,9815ec9a-728c-4bbd-bec6-1570c2191b99
6/29/2023,Dynamics,Tax Clinic,47053b2f-1145-487c-b49b-40c5ad725b22
10/2/2023,Dynamics,Tax Clinic,d4fb5356-f689-4678-9dbc-7be5102b7a28
10/2/2023,Dynamics,Tax Clinic,61650cc7-9611-443e-b421-b1d715c2ed5a
6/6/2021,Dynamics,Tax Clinic,2ed35767-afc0-4d7d-9893-d7876b867422
2/28/2021,Dynamics,Tax Clinic,d9bbb45e-6479-eb11-b1ab-000d3a0c8c6d
9/1/2022,Dynamics,Tax Clinic,410aa2be-3356-42b0-b2a5-2206d8d22f86
6/22/2023,Dynamics,Tax Clinic,97120027-61ba-4240-a167-331fc74329ea
4/13/2022,Dynamics,Tax Clinic,a1bb53f3-c000-4067-aec5-4402e9987c53
3/30/2022,Dynamics,Tax Clinic,74207f8b-5a33-40ac-aa4c-496c12d51f91
5/20/2022,Dynamics,Tax Clinic,d8a9da04-80a0-4b67-9dcf-64e3c3dbd708
4/13/2022,Dynamics,Tax Clinic,684fc6d2-74fe-4ac1-9490-8da17cd1fa69
7/6/2022,Dynamics,Tax Clinic,eaabebf4-d971-49f1-9227-b26e7e77b344
3/30/2022,Dynamics,Tax Clinic,394eec40-84ef-4dfe-b48a-f1d3c21de84f
10/7/2022,Dynamics,Tax Clinic,59b8a893-4c06-45b5-a404-948893179411
11/9/2021,Dynamics,Tax Clinic,107fb6b4-5a0b-41a8-b20c-a265ed72c124
9/2/2022,Dynamics,Tax Clinic,dbc8fdc1-942e-4480-992e-23ef63def17d
2/27/2021,Dynamics,Tax Clinic,316ff54e-2779-eb11-b1ab-000d3a0c0477
2/28/2021,Dynamics,Tax Clinic,2dabb45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,85abb45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,7dbcb45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,f5a0b45e-6479-eb11-b1ab-000d3a0c8c6d
2/27/2021,Dynamics,Tax Clinic,9eeca329-2779-eb11-b1ab-000d3a0c0477
2/28/2021,Dynamics,Tax Clinic,03acb45e-6479-eb11-b1ab-000d3a0c8c6d
9/30/2022,Dynamics,Tax Clinic,17655c87-783b-4713-9785-85e0b415995d
2/28/2021,Dynamics,Tax Clinic,25abb45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,e5b0b45e-6479-eb11-b1ab-000d3a0c8c6d
5/23/2023,Dynamics,Tax Clinic,159c6d2c-5862-4de6-bf17-ba68fef08705
11/10/2022,Dynamics,Tax Clinic,6fb5f590-0b42-4964-98a0-29b5fe56c3e0
11/14/2022,Dynamics,Tax Clinic,4c453d6c-553f-49a0-9cb1-8602b73e6237
11/14/2022,Dynamics,Tax Clinic,f203fe86-d576-4a40-8108-8eb5a3918004
10/2/2023,Dynamics,Tax Clinic,cd18a1e0-926e-4248-ad47-e68f9cc11d39
2/13/2023,Dynamics,Tax Clinic,878fb346-78dd-4760-a3a0-1176c5b2660d
2/7/2024,Dynamics,Tax Clinic,d38332bb-ecc0-425b-ba66-73dd328572e7
10/18/2022,Dynamics,Tax Clinic,74dbb029-d300-4db0-b12f-03a3abb79c04
10/19/2022,Dynamics,Tax Clinic,af79ec88-c191-4285-a6a6-0b96d9d1d4a6
10/18/2022,Dynamics,Tax Clinic,fa4c60a8-3f4e-4b64-9627-9ecbbcbfeb91
6/10/2022,Dynamics,Tax Clinic,c802794b-27a3-4d95-a626-4645af9a6f0e
7/26/2022,Dynamics,Tax Clinic,2a1d723e-5b73-4e73-a92e-1686f659d67b
11/20/2023,Dynamics,Tax Clinic,ae3db1db-5a07-4b8e-bfb1-b5147545045a
3/18/2024,Dynamics,Tax Clinic,0f7c2644-5f01-4988-8172-810580a48640
3/7/2022,Dynamics,Tax Clinic,8d17d544-ccb9-41b4-9be6-ac17cbe52638
10/13/2023,Dynamics,Tax Clinic,01f84573-9f56-42d2-bc1b-42b3f665a3dd
7/6/2024,Dynamics,Tax Clinic,6ffde1bb-4a3b-ef11-a317-002248b2cb9d
10/19/2023,Dynamics,Tax Clinic,db0aa310-a26e-ee11-8179-0022483d030d
1/8/2024,Dynamics,Tax Clinic,f0b65429-7277-412f-a387-79c5f07c695e
7/26/2021,Dynamics,Tax Clinic,ab75469a-cd24-4469-8bf8-abbdfa502e10
7/9/2021,Dynamics,Tax Clinic,e9c7d266-3deb-41b9-81d1-8533e7967cb4
6/18/2024,Dynamics,Tax Clinic,8b645aa0-d465-47e0-af2a-d8922da2afc9
4/19/2024,Dynamics,Tax Clinic,1193b10d-164c-46fd-b463-8c9ffbcabe38
5/2/2024,Dynamics,Tax Clinic,986fcdbc-30c8-4db2-8ff2-9dcf058fd36d
6/21/2024,Dynamics,Tax Clinic,a2ac4ad6-90f2-4a74-9ee3-a5c726efe2c5
7/13/2023,Dynamics,Tax Clinic,d254113d-b066-4879-9867-f1d7045fe9ec
9/8/2022,Dynamics,Tax Clinic,4f30de8a-9532-431b-95a5-6f98e55cdc14
8/19/2021,Dynamics,Tax Clinic,66ba74db-585f-4c33-8d92-bbc8572c2c7c
8/31/2021,Dynamics,Tax Clinic,5221466e-a540-4cdc-9675-7533b00ef2ee
5/21/2021,Dynamics,Tax Clinic,ecc56ffc-4d3e-4566-a8c1-0399c0427010
8/27/2021,Dynamics,Tax Clinic,2fc361ba-4439-40bb-95a7-813f303e2dc4
5/11/2021,Dynamics,Tax Clinic,c77b67df-a74f-4109-9b1d-df810ca254ce
7/12/2022,Dynamics,Tax Clinic,ddc2d70f-6b6c-4f16-9434-61f7f88f5e40
1/18/2023,Dynamics,Tax Clinic,769bbb4f-7fa1-4654-859c-e42321143b1f
9/21/2022,Dynamics,Tax Clinic,268645e3-fb47-41c1-bfce-8b44b4352fc4
4/30/2022,Dynamics,Tax Clinic,ba1982fe-dd91-4841-8fc6-991578702612
2/27/2021,Dynamics,Tax Clinic,53eda329-2779-eb11-b1ab-000d3a0c0477
2/28/2021,Dynamics,Tax Clinic,8b665fc6-5a79-eb11-b1ab-000d3a0c8d89
3/4/2021,Dynamics,Tax Clinic,ef759a44-44ef-470d-9357-c32d0d936e16
7/14/2021,Dynamics,Tax Clinic,9091f3dd-b9be-43d0-bb45-068f9282e8a2
4/16/2024,Dynamics,Tax Clinic,5b0dcf3a-2a83-440d-8346-19ddff3879f7
7/12/2021,Dynamics,Tax Clinic,ce25c742-1fbc-45f5-8aac-d7d1c16da3b1
2/28/2021,Dynamics,Tax Clinic,41f97453-6f79-eb11-b1ab-000d3a0c2b5d
7/26/2023,Dynamics,Tax Clinic,9cf20844-242d-4a44-9e91-fe40b6aaadee
4/18/2023,Dynamics,Tax Clinic,e66a211f-410d-4c35-91b2-9ee1a49eaf7e
10/20/2023,Dynamics,Tax Clinic,e17effd2-bcac-44a6-82dd-cee5e435c428
2/28/2021,Dynamics,Tax Clinic,179eb45e-6479-eb11-b1ab-000d3a0c8c6d
10/31/2022,Dynamics,Tax Clinic,0d5d4984-a9e5-4b05-a4d4-9278af05417a
3/1/2024,Dynamics,Tax Clinic,cf742947-1b63-4304-b6c4-feac080742fc
2/17/2022,Dynamics,Tax Clinic,2cd36a6f-e3c6-4bb1-9960-380ddb355adb
2/28/2021,Dynamics,Tax Clinic,d9b3b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,bcba5cf1-5a79-eb11-b1ab-000d3a0c8d89
2/28/2021,Dynamics,Tax Clinic,25a7b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,c5aeb45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,a9b0b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,bfb0b45e-6479-eb11-b1ab-000d3a0c8c6d
8/10/2021,Dynamics,Tax Clinic,accf9610-5a2c-473b-bb32-205dc702347a
2/28/2021,Dynamics,Tax Clinic,4db5b45e-6479-eb11-b1ab-000d3a0c8c6d
2/28/2021,Dynamics,Tax Clinic,102b6d59-6f79-eb11-b1ab-000d3a0c2b5d
4/5/2022,Dynamics,Tax Clinic,e0c1e036-bf5e-48b4-a3d1-d12150bebab9
5/2/2024,Dynamics,Tax Clinic,edd443b3-4f70-4cbf-a797-05b2c25a4de3
2/9/2024,Dynamics,Tax Clinic,7dc58a6c-bce5-4054-83c3-0b6f68cde268
5/2/2024,Dynamics,Tax Clinic,cd1e9e09-61dc-442c-a6bc-0dd73a4bb349
5/2/2024,Dynamics,Tax Clinic,b4b9c024-f38c-45d7-b1a2-128a667997f7
11/15/2023,Dynamics,Tax Clinic,0240fa98-1fa4-4aeb-bd72-1991d0a24a4c
10/10/2023,Dynamics,Tax Clinic,70125a3a-d212-4a55-b01e-213a0ff09e6d
